Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2013,2013,m3,170.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2014,2014,m3,454.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2015,2015,m3,128.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1990,1990,1000 US$,2223.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1991,1991,1000 US$,1784.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1992,1992,1000 US$,1181.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1993,1993,1000 US$,1195.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1994,1994,1000 US$,2028.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1995,1995,1000 US$,732.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1996,1996,1000 US$,0.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1997,1997,1000 US$,3063.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1998,1998,1000 US$,999.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1999,1999,1000 US$,4986.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2000,2000,1000 US$,1707.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2001,2001,1000 US$,0.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2002,2002,1000 US$,895.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2003,2003,1000 US$,347.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2004,2004,1000 US$,595.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2005,2005,1000 US$,1020.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2006,2006,1000 US$,485.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2007,2007,1000 US$,364.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2008,2008,1000 US$,291.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2009,2009,1000 US$,294.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2010,2010,1000 US$,166.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2011,2011,1000 US$,141.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2012,2012,1000 US$,87.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2013,2013,1000 US$,56.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2014,2014,1000 US$,121.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2015,2015,1000 US$,91.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1990,1990,m3,8389.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1991,1991,m3,4747.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1992,1992,m3,2619.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1993,1993,m3,4449.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1994,1994,m3,4449.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1995,1995,m3,100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1996,1996,m3,0.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1997,1997,m3,600.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1998,1998,m3,200.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1999,1999,m3,100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2000,2000,m3,100.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2001,2001,m3,0.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2002,2002,m3,19055.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2003,2003,m3,2911.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2004,2004,m3,4120.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2005,2005,m3,3533.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2006,2006,m3,5183.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2007,2007,m3,5998.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2008,2008,m3,28314.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2009,2009,m3,8346.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2010,2010,m3,8701.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2011,2011,m3,15627.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2012,2012,m3,19935.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2013,2013,m3,16750.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2014,2014,m3,83960.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2015,2015,m3,5695.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1990,1990,1000 US$,770.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1991,1991,1000 US$,488.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1992,1992,1000 US$,263.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1993,1993,1000 US$,1035.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1994,1994,1000 US$,1035.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1995,1995,1000 US$,25.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1996,1996,1000 US$,0.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1997,1997,1000 US$,87.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1998,1998,1000 US$,57.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",1999,1999,1000 US$,19.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2000,2000,1000 US$,19.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2001,2001,1000 US$,0.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2002,2002,1000 US$,2748.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2003,2003,1000 US$,1149.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2004,2004,1000 US$,1050.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2005,2005,1000 US$,1291.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2006,2006,1000 US$,1718.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2007,2007,1000 US$,2179.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2008,2008,1000 US$,4286.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2009,2009,1000 US$,3597.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2010,2010,1000 US$,4246.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2011,2011,1000 US$,12254.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2012,2012,1000 US$,18893.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2013,2013,1000 US$,16680.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2014,2014,1000 US$,15533.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1657,"Industrial roundwood, non-coniferous tropical (export/import)",2015,2015,1000 US$,1768.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1990,1990,m3,8863.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1991,1991,m3,2645.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1992,1992,m3,2408.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1993,1993,m3,3300.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1994,1994,m3,17100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1995,1995,m3,9000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1996,1996,m3,9300.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1997,1997,m3,25500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1998,1998,m3,2200.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1999,1999,m3,5500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2000,2000,m3,10600.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2001,2001,m3,38000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2002,2002,m3,3438.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2003,2003,m3,10132.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2004,2004,m3,67461.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2005,2005,m3,22234.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2006,2006,m3,16301.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2007,2007,m3,34734.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2008,2008,m3,21224.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2009,2009,m3,14494.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2010,2010,m3,9966.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2011,2011,m3,6869.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2012,2012,m3,5146.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2013,2013,m3,5045.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2014,2014,m3,1755.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2015,2015,m3,188.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1990,1990,1000 US$,1190.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1991,1991,1000 US$,882.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1992,1992,1000 US$,727.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1993,1993,1000 US$,997.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1994,1994,1000 US$,7000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1995,1995,1000 US$,4000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1996,1996,1000 US$,4000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1997,1997,1000 US$,5860.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1998,1998,1000 US$,1240.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",1999,1999,1000 US$,1859.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2000,2000,1000 US$,3398.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2001,2001,1000 US$,10000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2002,2002,1000 US$,1679.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2003,2003,1000 US$,1932.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2004,2004,1000 US$,23498.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2005,2005,1000 US$,7668.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2006,2006,1000 US$,6552.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2007,2007,1000 US$,13408.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2008,2008,1000 US$,7708.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2009,2009,1000 US$,4715.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2010,2010,1000 US$,3113.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2011,2011,1000 US$,1931.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2012,2012,1000 US$,1398.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2013,2013,1000 US$,1575.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2014,2014,1000 US$,154.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2015,2015,1000 US$,1130.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2001,2001,m3,4000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2002,2002,m3,4000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2003,2003,m3,4000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2004,2004,m3,4000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2005,2005,m3,3352.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2006,2006,m3,3352.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2007,2007,m3,3352.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2008,2008,m3,506.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2009,2009,m3,0.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2010,2010,m3,816.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2011,2011,m3,175.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2012,2012,m3,48.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2013,2013,m3,0.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2014,2014,m3,0.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2015,2015,m3,66734.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2001,2001,1000 US$,1170.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2002,2002,1000 US$,1170.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2003,2003,1000 US$,1170.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2004,2004,1000 US$,1170.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2005,2005,1000 US$,1173.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2006,2006,1000 US$,1173.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2007,2007,1000 US$,1173.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2008,2008,1000 US$,89.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2009,2009,1000 US$,0.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2010,2010,1000 US$,422.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2011,2011,1000 US$,55.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2012,2012,1000 US$,21.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2013,2013,1000 US$,0.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2014,2014,1000 US$,0.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5922,Export Value,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2015,2015,1000 US$,7274.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1961,1961,m3,1740000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1962,1962,m3,2152000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1963,1963,m3,2384000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1964,1964,m3,2786000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1965,1965,m3,2942000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1966,1966,m3,2484000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1967,1967,m3,3071000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1968,1968,m3,3017000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1969,1969,m3,3409000.0,,Official data
